Latitude,Longtitude,Area_Class
49.10402,-72.03663,B
45.77068,-73.73453,A
48.07824,-77.8091,B
47.44005,-77.6188,B
45.88999,-74.84948,B
45.92566,-74.8378,A
45.74581,-74.08076,A
45.82464,-75.86246,A
53.67566,-77.74393,A
48.98322,-64.38241,A
45.73412,-74.62286,A
47.14898,-73.89683,A
48.75899,-78.57106,A
46.81205,-78.12593,B
46.89449,-78.95525,B
46.44994,-77.52068,A
45.67656,-76.42792,B
46.40438,-71.63797,A
45.71613,-76.48197,A
45.51169,-75.76917,C
49.34413,-73.82505,A
47.92476,-78.13983,C
45.30036,-72.22954,A
48.59323,-69.19969,C
48.61931,-69.19966,B
45.57554,-75.43833,A
49.27968,-68.11566,B
45.69005,-76.35487,A
48.60492,-69.19832,A
45.77968,-74.12798,B
48.22512,-78.72975,A
46.54856,-72.24608,C
46.55216,-72.25225,A
46.3729,-75.23566,A
45.70804,-71.30114,A
48.98322,-68.70341,A
46.99041,-71.58201,B
47.89449,-72.60094,B
47.21163,-73.86768,A
47.872,-73.77971,A
48.39449,-72.48375,B
48.69814,-72.68187,B
46.90798,-72.81754,B
46.86661,-72.2329,A
48.38549,-72.56302,A
46.50809,-73.11309,B
47.40348,-72.18622,A
50.30126,-66.39836,
48.33094,-78.5157,C
48.32105,-78.51706,B
48.29497,-72.14774,A
48.26619,-71.32658,B
47.57195,-70.30801,B
47.07464,-76.68133,A
48.2536,-78.75905,A
48.64898,-65.65442,C
48.18645,-71.72032,A
48.54317,-77.79937,B
48.17026,-77.73247,B
46.94634,-71.22497,B
45.8729,-76.72933,A
48.39179,-76.1599,C
48.33274,-78.5157,B
48.1337,-70.86411,C
48.35582,-72.12607,B
49.67296,-70.83885,A
48.01349,-72.43816,C
47.33603,-72.75637,B
46.05216,-73.9987,C
47.36931,-61.87285,B
46.11391,-73.60699,A
45.39359,-72.177,A
46.66427,-73.49083,C
46.57464,-73.41143,A
46.28327,-76.8008,A
45.56745,-75.54479,A
46.07195,-76.88167,A
46.94544,-72.25693,B
47.53867,-68.80536,A
45.58274,-75.43832,B
46.94904,-70.26351,C
46.94904,-72.24868,A
47.08333,-70.04503,B
48.21343,-77.92037,B
45.56835,-75.44219,B
46.30756,-76.05209,A
47.53238,-78.69406,C
46.53058,-73.20817,B
47.27968,-72.80152,A
48.26169,-78.88019,B
48.19275,-78.15722,B
46.43196,-73.14318,B
45.89269,-75.88049,A
45.8711,-72.01488,B
46.1265,-71.84789,A
46.22153,-73.89067,C
45.22063,-72.33368,B
46.47063,-71.75107,B
47.38729,-78.82935,A
46.6256,-72.73821,C
48.21433,-77.91767,B
46.45714,-71.55461,A
48.32284,-78.1959,B
46.93285,-70.38506,B
45.1247,-73.87588,C
46.59233,-72.99477,C
46.36931,-75.03772,A
45.08783,-74.33514,B
46.28327,-74.01436,C
45.92746,-71.98578,A
45.07464,-72.5928,B
46.29676,-75.52216,B
45.381,-73.91934,A
45.98142,-75.75568,A
46.03148,-74.94948,A
45.80576,-76.37796,A
45.56475,-75.44733,B
46.60851,-74.08812,B
46.85761,-72.82413,C
48.05846,-72.37226,A
45.66067,-75.02929,B
45.89988,-76.73449,D
45.56475,-75.44091,A
45.06475,-72.84027,B
45.68465,-72.36517,B
45.78957,-75.07173,C
46.30036,-76.12241,A
45.65348,-71.56661,C
45.38909,-71.8026,C
45.35402,-71.76551,A
46.11391,-70.69032,B
45.02158,-72.18257,A
46.631,-72.66143,B
45.03597,-72.83079,C
45.26979,-72.11811,A
45.01979,-72.66031,B
45.74671,-76.31014,B
45.58603,-72.06406,B
46.02248,-75.93783,B
46.29676,-75.87892,B
46.86481,-72.89036,C
46.05306,-73.655,B
47.49221,-72.68345,B
47.41067,-72.80941,A
46.1274,-73.5927,A
45.95624,-71.36622,B
46.09502,-71.42867,B
46.04946,-73.72408,B
48.71973,-79.05334,B
48.45983,-78.91863,D
47.85492,-77.78776,C
46.89988,-72.36007,B
45.93825,-74.31394,A
48.57464,-79.20243,B
46.39269,-71.6848,A
45.74491,-75.63316,C
48.1337,-78.03887,A
46.1211,-73.85698,C
46.63639,-75.22904,B
46.90438,-69.91667,B
46.30126,-72.30339,C
48.46073,-71.20525,A
46.90708,-71.11664,A
46.08004,-73.51073,A
48.53867,-79.31296,A
46.13639,-73.67732,A
45.57374,-75.43705,C
46.30126,-76.00263,B
48.27788,-79.04009,B
45.39089,-72.21927,A
45.84053,-72.43158,B
48.82195,-78.27187,B
45.61301,-75.37553,C
46.36301,-73.62627,D
46.31835,-74.1237,A
46.59413,-74.78491,C
45.61211,-72.57948,B
45.15258,-73.68241,C
45.86931,-74.20479,C
46.42296,-72.45042,B
48.10941,-65.44612,C
46.14089,-72.78531,D
48.18106,-77.85193,C
48.09053,-78.098,C
48.75989,-77.51239,C
45.48861,-74.02945,A
46.26619,-73.54951,A
46.41337,-72.72261,A
46.77338,-72.69222,A
46.37021,-72.57682,B
46.53238,-72.72647,C
46.52068,-72.76798,B
45.91607,-72.33523,B
48.81295,-79.16943,A
48.78867,-69.05603,C
45.86571,-72.44834,A
48.22872,-78.13562,C
48.34233,-77.67694,B
47.61031,-79.47465,B
46.26349,-73.51959,B
47.04946,-71.43665,C
45.93915,-71.31135,C
46.90348,-71.16535,A
48.57734,-71.71194,B
45.35402,-73.15259,A
48.7494,-72.1162,A
46.3828,-74.82551,A
48.85042,-72.21583,B
45.76799,-72.16022,B
50.56565,-67.4377,B
45.57554,-72.58444,A
48.49041,-77.62867,C
45.76439,-74.44457,C
48.57464,-72.24728,A
48.67926,-71.17781,C
46.34772,-71.3203,B
49.08603,-68.42997,C
48.51349,-71.26817,B
46.41607,-74.95304,C
45.8792,-74.29458,B
46.08963,-75.11609,B
46.1319,-73.86865,C
45.85672,-74.78426,C
49.0054,-72.53672,C
46.98591,-71.25951,A
46.622,-73.84989,C
46.14089,-74.65239,B
46.98232,-71.5016,A
46.57554,-73.8434,B
46.92476,-71.76091,B
47.05126,-71.03186,B
46.19544,-74.86989,C
46.66067,-72.04402,D
47.07195,-71.04372,C
49.78507,-76.52901,B
46.83513,-71.46582,C
46.00899,-71.30614,B
46.03058,-74.37003,A
46.98142,-71.10076,B
45.95983,-74.00442,B
48.55396,-67.77627,C
46.89808,-71.28332,B
46.07914,-73.56129,A
46.44365,-71.9243,A
46.48052,-72.65622,B
48.20624,-65.85189,B
46.13999,-73.62124,B
45.8738,-73.99225,A
47.55666,-70.5167,C
46.1256,-74.40369,C
48.80846,-79.22405,B
46.90168,-71.37586,B
46.48052,-75.11051,C
50.1229,-67.1981,B
46.02068,-74.14983,C
46.55396,-71.89182,A
46.75899,-73.86809,C
46.74311,-70.01378,B
46.05936,-73.99611,B
46.17116,-73.60953,C
46.71883,-77.37863,C
46.34772,-72.92965,B
45.8783,-73.99225,A
45.77608,-71.24484,A
46.31205,-73.00521,C
45.29047,-72.16947,A
45.53238,-73.97304,A
45.52968,-73.97047,A
46.39179,-72.5729,B
46.29137,-75.44013,C
46.14629,-73.54569,B
49.2545,-75.90013,D
47.89719,-74.6385,D
46.3837,-74.25772,A
46.68735,-71.16872,C
46.90348,-71.37718,A
45.68016,-72.92534,A
47.00719,-74.32806,A
48.83963,-72.60518,D
46.10851,-73.65369,B
45.93016,-71.31911,A
46.34323,-74.55858,A
46.78957,-73.1115,D
46.46793,-72.72911,C
46.55576,-71.79279,B
46.24041,-74.07553,A
46.56115,-71.67545,B
47.34862,-75.94823,D
48.99581,-73.04907,D
45.72962,-74.09581,B
45.8783,-74.07558,C
48.65528,-71.19827,C
46.65618,-71.02961,B
46.09682,-73.04702,C
48.04676,-69.26876,B
46.39629,-71.67437,B
46.16607,-72.06386,A
49.09143,-65.10761,B
46.55576,-71.79541,A
46.84143,-73.71187,C
49.32284,-68.35734,B
46.80126,-73.63514,C
47.67656,-70.07398,C
47.60402,-72.24066,C
48.08423,-77.8091,A
45.7527,-70.83204,A
45.74491,-75.79983,A
47.72962,-70.38324,C
48.6238,-72.40578,B
49.97692,-73.59814,A
48.39629,-64.55354,A
50.30126,-65.11739,C
46.71523,-75.18835,C
45.73322,-74.15249,C
46.78957,-74.08654,A
48.82914,-79.45355,C
53.57824,-77.30607,C
51.1238,-76.24713,D
46.25809,-74.71878,A
46.05756,-74.72149,A
49.97422,-73.43568,A
47.16427,-73.33598,A
48.58184,-71.36365,B
46.13909,-74.86605,A
46.39988,-75.01943,A
46.29676,-74.14063,B
47.53597,-73.86338,A
48.42026,-72.10298,B
50.19814,-66.6189,B
48.95804,-72.22672,B
48.41847,-72.10433,A
48.42026,-72.10162,A
49.36121,-76.192,B
49.89629,-71.04005,C
47.65438,-70.40866,A
49.03687,-79.17044,B
46.52068,-72.70556,B
49.66607,-71.65694,C
50.29676,-64.08783,
47.96973,-70.3199,B
46.68375,-79.07153,A
45.76169,-74.07947,B
49.61301,-75.50283,D
48.52068,-66.10149,A
46.82734,-79.15747,B
48.95084,-78.33059,D
48.98142,-78.88104,D
51.02158,-75.14951,D
46.92566,-72.43548,C
46.44095,-72.92953,B
47.38549,-72.78153,B
46.46343,-72.87489,B
47.6211,-76.33333,C
47.81655,-69.48393,B
46.21703,-76.07553,A
47.73412,-73.27584,C
46.60222,-72.64703,A
45.82734,-73.73193,B
47.74041,-69.60515,B
47.89808,-72.15728,B
46.78867,-73.85756,B
47.19005,-72.23544,A
50.21433,-66.35764,C
49.65348,-68.93749,B
50.21883,-66.3492,
45.8801,-73.97546,A
46.39359,-76.13276,B
45.75809,-76.76244,B
45.86031,-75.62793,A
45.96073,-75.75183,A
46.04766,-75.5341,A
45.65618,-74.60877,B
46.11931,-74.68643,A
45.63459,-75.64609,B
45.76979,-72.6151,A
48.24221,-74.34375,B
53.68735,-76.04992,D
46.37021,-72.77338,B
45.14808,-71.74872,B
48.69814,-76.79109,A
51.03327,-75.11661,D
45.80936,-73.77011,B
46.1247,-74.83622,C
45.93465,-74.22672,C
46.96163,-75.13636,B
46.60941,-74.81893,B
49.89089,-70.56658,B
46.30666,-73.40235,A
46.35312,-73.85803,C
45.90348,-74.15245,C
45.7518,-75.69973,B
49.0045,-65.26067,B
50.28148,-65.66978,C
47.67296,-78.29327,B
47.17116,-76.02248,A
45.83963,-76.44966,B
45.61481,-75.69343,A
49.94005,-70.5982,C
46.29317,-71.82162,A
48.09952,-72.16667,B
50.26079,-60.6867,D
48.35312,-72.21617,A
48.32195,-69.49865,C
48.11661,-65.46228,A
45.46523,-71.20897,B
46.04497,-74.23704,C
45.85761,-72.3676,B
46.68106,-73.84064,A
45.65258,-74.60877,A
45.83783,-72.50201,A
46.07374,-71.43389,B
46.29856,-73.67841,A
46.19185,-73.33742,B
45.90258,-74.60076,A
45.76079,-73.04595,B
45.68465,-75.09715,B
45.06565,-72.88101,B
46.20624,-73.48701,B
46.30126,-70.85939,A
45.55666,-75.63327,C
46.08513,-70.7685,A
48.14629,-66.41532,C
46.14089,-73.53661,A
46.11751,-73.01717,B
45.67386,-75.62033,C
45.02338,-74.54007,D
46.14179,-74.57944,A
48.14808,-65.70417,B
46.77428,-70.98162,A
46.26979,-73.46617,B
45.59323,-72.6204,B
45.56565,-75.62556,B
45.41936,-72.33723,B
46.86031,-72.3851,C
45.94904,-74.23448,B
45.49131,-74.03202,B
46.63639,-72.30976,C
45.6265,-75.01903,B
48.84772,-68.91393,C
46.32015,-74.9987,B
48.16337,-79.04693,B
46.92746,-71.55831,C
45.76799,-75.57689,C
46.08423,-70.38296,C
45.98412,-73.93917,C
47.05666,-70.91007,B
47.21883,-70.22219,C
46.23142,-72.34906,C
48.19724,-72.21222,B
45.77338,-74.15506,B
46.35492,-72.76558,B
45.74761,-75.19201,A
48.31745,-72.09364,C
47.02878,-69.68139,B
48.45624,-64.43355,A
46.04856,-73.72538,A
46.1247,-73.59271,A
46.10222,-74.49092,B
45.90618,-73.28293,C
45.68915,-75.56531,B
46.54047,-73.83822,A
46.05576,-73.8113,B
48.93285,-72.05322,C
45.47512,-75.80255,C
45.8756,-72.13437,A
46.12021,-74.48184,A
45.75809,-73.69586,A
46.0018,-73.11876,C
48.64269,-64.37583,B
46.18555,-74.65238,A
46.20804,-74.63808,A
46.05216,-71.36095,B
49.52428,-71.19458,C
47.3792,-72.77888,A
48.96883,-72.74041,A
46.32105,-72.71744,B
49.09772,-72.13096,A
48.1337,-76.77404,B
48.60761,-71.58197,A
49.08423,-72.98627,A
45.99761,-70.8377,A
49.23232,-68.24036,A
48.83783,-72.09425,B
46.63639,-73.7613,C
47.56655,-70.37135,B
51.97153,-75.85827,C
48.6283,-78.95646,D
48.53507,-68.0779,B
48.63459,-71.14217,B
46.85042,-71.90089,A
46.88909,-78.42368,B
50.31475,-64.3277,B
46.52248,-72.71863,B
48.57464,-65.29256,B
48.00899,-78.22849,C
46.07644,-73.81648,A
51.08513,-69.06329,B
45.53957,-73.95763,A
46.30936,-72.64584,A
49.18016,-68.26867,B
46.82015,-73.89432,C
46.01619,-75.09415,B
46.15528,-75.67081,C
46.1283,-74.84659,A
45.66936,-75.62291,B
47.99221,-78.25942,C
45.76079,-73.90635,B
50.96163,-75.32191,B
51.6319,-76.25799,D
53.5045,-77.81821,D
48.74311,-65.77742,A
45.96703,-74.94954,B
50.69005,-63.30352,B
53.73861,-78.86193,B
47.47872,-78.41134,A
48.53238,-64.97963,D
49.09233,-70.28527,B
48.09502,-65.45422,C
50.04317,-74.32773,C
46.06745,-75.64074,A
49.1292,-68.55722,B
47.14269,-74.04763,B
46.39089,-77.91916,A
46.91157,-78.14297,B
46.36661,-78.01817,B
46.27968,-78.25396,C
45.95534,-75.81522,B
49.21973,-76.27413,C
47.93735,-77.01219,B
47.69455,-69.63594,A
46.36121,-78.20178,C
46.76079,-77.66861,C
47.07554,-72.44322,B
45.9994,-75.68656,A
46.06025,-74.36483,B
47.14988,-70.127,C
46.58603,-73.79146,B
48.56565,-71.37997,B
45.72512,-74.09324,B
45.75719,-74.60866,A
45.43825,-74.35258,C
45.48951,-74.03074,B
45.55036,-75.44478,C
45.50899,-74.01404,C
46.03058,-76.01468,B
45.36571,-74.36931,B
45.52068,-73.95251,C
46.61481,-75.98953,B
45.97153,-74.10456,B
45.50719,-71.67301,A
45.72422,-75.619,C
46.29946,-73.5599,B
45.67116,-76.42149,B
45.29676,-73.16283,B
46.19814,-75.88289,C
45.49671,-73.97306,A
45.84592,-72.29202,A
46.01439,-75.82038,C
46.21613,-74.4805,C
45.29676,-73.16155,B
45.59862,-75.63068,B
46.19904,-74.48961,A
45.89089,-76.97545,C
45.72602,-75.61771,B
45.95534,-76.7803,B
45.5018,-72.24487,B
46.10761,-75.62516,A
46.1283,-73.92993,C
46.70983,-75.21065,B
46.08274,-74.5574,B
45.90618,-72.46898,C
45.26889,-73.5795,B
48.40528,-77.22968,B
46.42566,-72.45042,B
46.20983,-74.33073,C
45.8783,-71.68412,C
45.64629,-75.89737,B
45.93106,-74.68794,C
46.59502,-71.55454,C
46.11661,-73.5992,A
45.29137,-73.0437,D
47.45084,-72.73404,C
45.67116,-71.47426,B
45.57284,-75.54094,B
45.45084,-72.67693,B
45.44365,-72.67694,B
45.70714,-72.30114,B
45.39359,-71.70133,B
46.52068,-72.76406,B
45.71253,-76.38704,C
45.39449,-71.80132,C
45.54137,-74.03069,B
46.04137,-73.47279,A
46.04317,-73.47538,B
45.08603,-72.92485,C
46.10672,-73.60311,B
45.52518,-72.60505,A
45.06115,-72.75822,C
45.04227,-72.84539,B
45.06025,-72.75312,C
45.08423,-73.71434,C
48.29047,-79.2108,C
46.45084,-73.19909,B
47.02158,-70.84279,B
46.68375,-70.98558,B
46.40708,-73.00247,A
46.26529,-75.87374,B
45.48322,-72.25124,C
46.44904,-72.76024,B
46.94455,-70.87978,C
45.3738,-71.68983,B
46.79946,-70.80837,A
46.29587,-73.5547,A
45.3738,-71.65899,B
45.59053,-71.53835,C
45.35402,-74.0411,C
45.37021,-74.05389,B
48.75,-79.07651,B
46.26979,-73.46227,A
45.77788,-73.9755,C
48.38819,-78.36656,C
48.39808,-78.34217,A
48.74761,-78.31697,C
45.49041,-74.11279,B
46.70084,-71.20148,B
48.56115,-78.0317,B
48.08513,-79.11012,B
48.23322,-79.17169,B
45.80846,-74.21388,B
45.68825,-75.77669,C
46.70084,-73.74344,B
45.53597,-72.23331,C
48.80576,-79.28964,C
46.20624,-73.48701,B
45.1274,-73.74363,B
46.72782,-73.80709,B
45.8711,-74.30492,C
46.85761,-72.81492,C
45.69365,-74.59199,B
46.74131,-73.83333,C
45.45624,-72.96923,B
46.58184,-72.39442,B
48.23951,-78.2338,C
45.56205,-72.36657,C
48.65708,-72.43057,B
48.32824,-79.02923,A
48.06835,-77.71366,A
48.83004,-79.17486,B
48.7485,-79.05333,C
48.45714,-70.92677,B
48.59772,-71.02622,B
48.46883,-79.03043,B
48.74041,-71.83197,C
46.29227,-73.50134,C
46.24311,-76.18498,C
45.89359,-73.28811,B
46.28507,-72.09509,A
46.91936,-71.15745,A
48.36571,-77.25347,B
45.94994,-73.83389,C
46.77158,-78.98424,B
45.72512,-75.04211,B
47.58274,-78.562,C
45.58873,-74.39225,C
48.33094,-72.15855,D
49.09682,-68.48489,B
46.99131,-70.41694,C
45.98591,-73.72282,B
46.73142,-71.0945,A
46.35761,-73.38279,B
47.41847,-79.10553,B
47.0036,-69.74736,B
46.68465,-79.0676,B
46.52878,-72.43726,B
45.80396,-74.347,C
46.4985,-75.91536,C
45.95264,-74.52383,C
46.06565,-72.06389,A
45.66847,-74.74099,C
45.8828,-73.85466,B
45.90888,-71.67116,B
45.7494,-72.442,C
46.01079,-71.91537,B
46.20534,-70.48311,A
46.04856,-76.67614,C
48.28058,-79.03739,B
48.11571,-77.96767,C
47.56565,-78.69002,A
48.66517,-71.25708,B
45.98232,-75.11619,C
46.25989,-76.21098,B
45.88639,-76.5239,B
53.82644,-73.56505,D
47.99221,-78.32796,D
49.02248,-76.92457,B
46.59682,-75.44896,B
48.19724,-68.93254,C
48.46073,-78.39768,B
45.48142,-76.28588,C
46.5063,-74.82288,B
46.8765,-76.29386,C
46.8738,-76.31623,B
47.11301,-74.77387,C
53.80576,-78.9467,D
47.35312,-79.45885,B
51.33873,-69.30598,C
50.2563,-66.11181,B
48.83513,-79.04234,B
45.53867,-76.55765,B
49.26979,-70.56679,B
50.29856,-65.11035,B
49.91667,-74.34823,B
46.77158,-72.41141,B
47.9985,-68.65323,B
49.90528,-74.37059,D
45.8765,-74.14083,B
46.01079,-71.49612,C
49.22153,-65.20732,B
48.61121,-69.16975,C
46.20264,-73.60949,A
46.33274,-73.28254,B
46.04856,-74.24482,C
51.39179,-63.75695,D
48.76349,-77.49454,B
46.81025,-75.84834,B
46.15258,-74.57944,A
46.04137,-73.4715,B
49.78687,-74.86652,A
49.77248,-74.86375,B
48.47153,-76.63682,B
48.23052,-71.66532,B
45.24401,-71.91411,A
48.03148,-77.90053,A
48.95893,-70.04635,D
47.76439,-76.34308,C
47.33513,-76.5897,B
49.04676,-70.52433,A
48.78957,-71.54238,B
53.75,-78.83454,B
46.11931,-72.52365,B
50.20714,-66.11749,A
46.11661,-73.61218,A
48.51349,-79.19977,B
48.96523,-72.06827,A
51.17206,-69.19693,D
48.93016,-73.93429,B
49.31385,-74.88908,C
48.45804,-79.01824,B
48.20534,-78.27666,
49.07914,-74.39195,B
47.33873,-74.845,B
48.80396,-77.06012,D
47.10222,-76.02124,C
48.60222,-69.33333,B
45.94365,-77.26737,B
47.622,-76.84328,B
52.13729,-75.21337,C
46.39898,-78.35146,B
49.57554,-69.77924,C
47.27338,-73.54357,B
48.96793,-74.3879,D
48.27068,-79.03334,A
52.17836,-75.89173,B
48.95714,-72.6064,B
48.95714,-72.60503,B
48.95624,-72.60504,B
48.26169,-78.92975,C
48.91607,-79.24726,B
47.15618,-78.87038,B
45.6283,-76.21142,A
49.59233,-76.72364,B
47.72242,-78.96257,D
48.07824,-77.5886,C
49.82554,-71.93727,B
46.43016,-72.76418,B
46.23232,-73.9415,D
47.49401,-74.12407,A
50.06025,-72.70377,C
48.96073,-72.48493,B
49.54766,-71.86677,B
49.44724,-71.24308,A
49.08423,-70.18821,A
49.03417,-69.97394,A
48.85042,-69.556,A
45.87021,-73.86113,B
45.97242,-73.76993,B
45.93825,-73.94569,A
48.60042,-69.32925,D
48.34772,-71.12201,C
48.38459,-72.50886,C
49.13639,-71.87955,B
46.122,-73.87774,A
46.93375,-70.29382,C
49.0,-65.54495,A
45.31745,-74.4578,B
45.60402,-75.73972,B
49.131,-68.50087,B
46.05576,-75.67095,C
46.28957,-76.08073,B
47.65258,-69.29595,C
46.01889,-73.73187,B
45.66157,-75.26513,A
46.93915,-71.99078,B
50.06025,-72.73739,A
50.15168,-61.64281,B
46.97332,-70.36263,A
49.92116,-73.04283,B
49.79497,-73.84422,B
48.96343,-69.96302,A
49.10492,-72.89881,C
46.95714,-70.39954,A
49.13549,-70.47801,B
49.59772,-71.00286,B
45.43915,-75.87181,C
46.21343,-75.80214,B
45.86301,-72.3075,B
45.96343,-72.39338,B
49.79317,-73.84283,B
49.93825,-67.23742,B
48.09682,-77.61954,B
48.96613,-76.1774,B
48.08004,-78.57256,B
48.31385,-71.32252,A
48.41847,-72.51287,B
46.22332,-76.03264,A
48.54047,-72.42937,B
46.3729,-77.07421,B
46.8819,-78.63377,B
46.30396,-73.86199,C
49.08513,-65.3741,C
46.50719,-72.71995,B
47.04856,-79.29638,B
48.10402,-78.59798,D
48.60402,-79.04933,D
48.66618,-78.3168,D
49.0063,-78.97944,C
48.66067,-78.94009,A
47.72872,-79.44652,A
47.75989,-79.49465,B
46.77698,-77.03212,B
46.86751,-78.86668,A
46.80396,-74.14959,C
46.42566,-74.04941,B
49.03777,-78.07785,C
48.10132,-78.77273,A
46.83333,-77.41718,B
46.59682,-71.84206,A
45.55846,-72.43449,A
46.40798,-75.96348,B
45.68465,-75.93435,B
45.01529,-74.56298,B
45.3774,-71.65258,A
45.78417,-72.53175,B
45.53597,-73.32563,B
45.63729,-72.25359,B
46.0054,-73.1084,C
45.93555,-74.1408,B
48.18915,-77.8735,B
46.21703,-75.32813,B
48.08783,-79.1357,B
45.98322,-75.89855,C
46.17926,-70.75281,A
48.84053,-79.33605,C
45.02878,-72.80279,B
45.15708,-72.01829,B
46.43735,-74.89709,A
45.1265,-72.88353,B
45.10672,-72.97069,B
46.36391,-73.12496,B
45.96163,-70.53288,B
46.06475,-73.49222,B
46.6337,-73.75475,B
48.45354,-71.20661,C
49.20174,-68.19494,A
48.19904,-66.45278,B
45.77068,-74.15506,A
45.7563,-74.06915,B
45.35402,-73.1142,A
48.45804,-71.19711,B
48.47602,-71.23643,B
46.19634,-76.06384,A
48.22242,-78.97435,B
48.67386,-71.79929,C
47.54317,-72.66267,A
45.872,-74.28554,B
45.86121,-71.54717,A
47.88729,-69.86973,A
46.26799,-76.07423,B
46.1328,-71.09918,C
46.45084,-75.8997,A
45.66517,-76.68952,B
46.97872,-78.80302,C
45.06565,-72.88865,A
45.70804,-75.32689,B
46.6292,-73.8294,A
45.79407,-74.59186,C
46.81565,-72.76894,A
45.97422,-75.11361,B
46.32464,-73.61327,A
46.40348,-72.78899,C
45.48412,-75.62177,B
48.15618,-66.33982,B
45.8837,-74.08333,B
46.2554,-73.56382,B
46.76079,-73.89304,A
48.131,-77.98114,C
48.69275,-78.2584,C
46.6256,-71.195,A
45.70893,-72.69977,C
46.66247,-75.28354,C
45.89179,-76.73579,B
46.61841,-71.1937,A
46.622,-71.195,A
45.90078,-73.51096,B
48.15528,-71.23787,A
47.90618,-73.72988,B
48.5,-71.1835,B
45.13999,-72.57313,A
48.01439,-77.18547,B
46.39179,-71.09756,A
49.23951,-79.06267,B
47.03867,-71.15875,B
48.0054,-77.69086,A
47.82734,-77.35505,B
45.96973,-74.37009,A
48.04587,-66.68408,A
49.07464,-72.38921,B
48.91427,-72.65846,B
49.94455,-74.23463,B
45.84862,-76.12664,C
48.23951,-79.13696,B
46.11301,-73.93384,B
48.56925,-79.29256,B
48.20084,-79.03611,B
48.76349,-79.14757,C
49.03687,-72.05178,A
47.43645,-72.86215,C
47.96433,-79.3105,B
46.41337,-74.91536,B
47.39898,-75.10821,C
46.3747,-75.76425,B
48.38819,-77.26291,A
48.54856,-78.45381,D
47.46343,-72.82668,B
48.29946,-79.04548,B
46.67836,-75.37472,B
45.40078,-72.48207,B
47.66936,-72.57933,C
46.1301,-76.05868,C
51.60402,-76.62757,D
46.15708,-70.68898,B
48.48232,-71.53449,C
47.53867,-68.80536,
48.25899,-70.45407,B
48.28867,-70.65585,B
45.94455,-70.44568,A
47.43555,-72.83689,B
46.8837,-71.96316,A
48.69724,-72.59037,D
48.44634,-71.02775,B
47.80126,-73.00032,C
48.19814,-70.83063,D
45.56565,-75.43706,B
50.05036,-78.73459,D
50.10222,-75.04548,D
48.28777,-71.1491,B
49.32734,-71.30298,D
47.84592,-78.26365,A
48.86661,-72.10378,C
47.74131,-69.9893,B
48.21253,-79.18657,B
47.42296,-72.8409,A
49.69724,-70.89859,B
48.53687,-79.16851,B
48.82554,-79.31558,C
47.43645,-72.83955,A
48.2554,-78.70408,D
47.41067,-72.83959,B
48.41517,-78.86518,B
45.77878,-74.13056,A
50.05666,-66.7759,C
46.7536,-73.86547,B
47.83693,-75.6104,C
48.58963,-74.76535,B
51.02068,-65.85233,D
47.45264,-77.20877,A
47.67386,-77.91533,C
48.07195,-78.57391,A
47.43825,-72.86348,A
48.98951,-70.01344,B
49.39719,-70.52944,A
50.34053,-70.47745,C
48.20084,-78.57389,C
47.43735,-72.86215,B
48.41157,-71.96748,A
48.18555,-78.2473,C
53.73052,-78.70895,C
49.84502,-74.38459,A
49.45354,-72.96541,A
49.89269,-74.32915,A
47.42656,-72.84355,A
46.10492,-76.08074,A
47.82644,-78.27172,B
49.9994,-74.40128,B
49.8801,-74.33991,D
48.29317,-76.08333,C
46.24581,-75.67848,B
48.66157,-74.68056,B
48.22063,-75.51989,C
48.65438,-71.3554,B
50.96613,-75.26479,D
48.25989,-78.92165,B
53.77788,-78.89993,B
49.58274,-77.96394,B
45.74041,-73.04339,A
52.39988,-67.58333,B
47.46973,-78.43614,A
48.97962,-79.16393,B
49.11031,-77.96428,B
48.57914,-79.00993,B
48.92386,-79.28953,A
48.26259,-78.96488,B
49.08423,-75.44096,B
48.78597,-65.18039,C
49.18825,-65.47936,B
49.21253,-65.07094,A
48.01259,-73.99193,B
50.28957,-61.83052,B
47.91847,-72.42888,A
47.32734,-73.81874,A
48.76439,-77.49454,B
48.23052,-71.33566,B
49.38549,-75.27669,C
47.58274,-70.36334,A
49.31655,-68.82368,B
48.39719,-71.39635,A
48.33423,-68.43371,A
49.10761,-78.82372,A
48.77428,-72.1421,B
48.70983,-72.54381,B
49.47872,-69.15006,A
48.85222,-69.68303,B
48.94365,-69.82512,A
49.18465,-75.07508,B
50.47512,-64.37145,B
49.71523,-63.1305,B
48.28957,-79.30765,C
48.95264,-72.84545,B
50.78597,-75.22297,B
49.22512,-68.16529,C
49.32554,-75.33526,B
47.26079,-78.69567,A
48.41517,-79.26017,C
47.02248,-71.37049,D
47.58783,-70.55133,C
49.21523,-65.14739,B
47.58963,-68.55266,C
46.49761,-75.85526,C
48.17116,-79.06176,B
45.74041,-76.64863,C
46.33873,-75.87629,C
45.6328,-76.09593,C
45.57284,-75.81406,B
46.55576,-75.89705,B
45.5027,-72.68328,C
46.18645,-76.13679,B
45.9994,-75.03802,A
46.131,-76.05868,B
45.83783,-75.62665,C
45.99581,-74.84935,B
46.14179,-73.74091,B
45.71253,-75.62803,B
45.99671,-74.84935,B
45.74221,-75.46907,C
46.10492,-75.9559,B
47.92296,-79.24597,A
46.89719,-71.12982,B
45.66607,-74.75097,C
