Latitude,Longtitude,Area_Class
46.80126,-73.63514,Type C
47.67656,-70.07398,Type C
47.60402,-72.24066,Type C
48.08423,-77.8091,Type A
45.7527,-70.83204,Type A
45.74491,-75.79983,Type A
47.72962,-70.38324,Type C
48.6238,-72.40578,Type B
49.97692,-73.59814,Type A
48.39629,-64.55354,Type A
50.30126,-65.11739,Type C
46.71523,-75.18835,Type C
45.73322,-74.15249,Type C
46.78957,-74.08654,Type A
48.82914,-79.45355,Type C
53.57824,-77.30607,Type C
51.1238,-76.24713,Type D
46.25809,-74.71878,Type A
46.05756,-74.72149,Type A
49.97422,-73.43568,Type A
50.67746,-77.65247,Type B
50.8756,-77.36963,Type B
47.16427,-73.33598,Type A
48.58184,-71.36365,Type B
49.32015,-72.0963,Type B
52.32734,-74.54802,Type F
51.66757,-74.56593,Type F
46.13909,-74.86605,Type A
46.39988,-75.01943,Type A
46.29676,-74.14063,Type B
47.53597,-73.86338,Type A
48.42026,-72.10298,Type B
50.19814,-66.6189,Type B
48.95804,-72.22672,Type B
48.41847,-72.10433,Type A
48.42026,-72.10162,Type A
49.36121,-76.192,Type B
50.91936,-75.7229,Type C
49.89629,-71.04005,Type C
47.65438,-70.40866,Type A
49.77428,-71.34982,Type B
49.78507,-69.25951,Type A
49.03687,-79.17044,Type B
46.52068,-72.70556,Type B
49.66607,-71.65694,Type C
50.29676,-64.08783,
47.96973,-70.3199,Type B
50.28597,-69.87022,Type B
46.68375,-79.07153,Type A
46.33783,-77.07682,Type C
45.76169,-74.07947,Type B
49.97872,-76.76341,Type D
49.61301,-75.50283,Type D
48.52068,-66.10149,Type A
46.82734,-79.15747,Type B
50.06835,-67.75487,Type B
48.95084,-78.33059,Type D
48.98142,-78.88104,Type D
51.02158,-75.14951,Type E
50.03597,-72.04833,Type B
50.18016,-72.23596,Type B
49.94724,-71.57635,Type C
49.45084,-71.81812,Type C
46.92566,-72.43548,Type C
46.44095,-72.92953,Type B
49.2527,-71.67284,Type B
50.67926,-72.08333,Type B
47.38549,-72.78153,Type B
51.70534,-71.92163,Type C
50.15888,-70.91858,Type B
46.46343,-72.87489,Type B
47.6211,-76.33333,Type C
50.29587,-71.0411,Type C
50.25899,-73.25878,Type C
49.41427,-69.95162,Type C
49.43645,-70.04461,Type D
49.44455,-70.02247,Type A
49.45084,-69.96403,Type C
49.45534,-69.95573,Type D
49.30396,-72.89184,Type C
52.81295,-76.07143,Type E
52.81205,-76.02084,Type E
53.53058,-72.97882,Type D
53.54137,-73.23941,Type D
49.03777,-70.04767,Type A
47.81655,-69.48393,Type B
49.23771,-72.97521,Type D
46.21703,-76.07553,Type A
49.54227,-71.03621,Type D
47.73412,-73.27584,Type C
51.79497,-61.84542,Type D
51.70354,-61.73839,Type E
46.60222,-72.64703,Type A
45.82734,-73.73193,Type B
50.44724,-69.64972,Type D
48.96073,-69.04635,Type C
47.74041,-69.60515,Type B
49.22692,-68.42013,Type B
49.04766,-69.0065,Type B
47.89808,-72.15728,Type B
48.58094,-69.31022,Type B
49.35042,-71.47239,Type B
46.78867,-73.85756,Type B
49.39179,-67.9323,Type B
49.2509,-69.13636,Type C
50.85492,-64.12393,Type F
50.92026,-64.11674,Type B
49.15708,-65.78245,Type B
49.68196,-69.03747,Type B
47.19005,-72.23544,Type A
50.21433,-66.35764,Type C
50.59952,-68.66242,Type B
49.65348,-68.93749,Type B
48.29137,-65.77251,Type A
50.21883,-66.3492,
50.90348,-64.14955,Type E
46.35402,-73.15103,Type B
46.80756,-73.0426,Type A
45.8801,-73.97546,Type A
49.11121,-68.63782,Type C
54.03507,-70.98928,Type D
46.75809,-78.9278,Type C
45.90708,-76.54456,Type B
46.39359,-76.13276,Type B
48.65348,-71.7639,Type B
45.75809,-76.76244,Type B
45.86031,-75.62793,Type A
45.96073,-75.75183,Type A
46.04766,-75.5341,Type A
45.65618,-74.60877,Type B
46.11931,-74.68643,Type A
47.1229,-77.94978,Type B
45.63459,-75.64609,Type B
45.76979,-72.6151,Type A
48.24311,-72.44328,Type B
49.30576,-75.35874,Type B
48.24221,-74.34375,Type B
53.68735,-76.04992,Type D
46.37021,-72.77338,Type B
45.14808,-71.74872,Type B
48.69814,-76.79109,Type A
51.03327,-75.11661,Type E
53.35851,-73.15763,Type D
50.7554,-76.44882,Type C
53.54856,-71.68945,Type E
50.82464,-75.01215,Type B
50.77248,-74.99716,Type B
49.97602,-76.55397,Type B
53.05846,-73.90021,Type D
50.22063,-76.51587,Type A
50.86031,-77.16097,Type C
51.64539,-76.72536,Type D
53.49581,-76.62887,Type D
50.67656,-63.67904,Type C
50.74221,-74.30917,Type D
50.76259,-74.3598,Type C
53.09143,-78.64271,Type A
51.81385,-66.19763,Type D
50.86841,-73.47007,Type B
54.1337,-78.84452,Type D
51.94544,-62.13311,Type C
52.27518,-76.36963,Type D
50.58094,-66.13126,Type B
50.32284,-72.55094,Type B
51.59952,-70.6863,Type D
50.59233,-66.13833,Type C
51.18555,-74.41236,Type C
50.46343,-72.54801,Type B
49.94095,-68.4469,Type B
50.59143,-66.14117,Type B
50.59233,-66.14117,Type B
50.67656,-63.68046,Type C
50.67476,-63.68046,Type C
50.72332,-72.49574,Type B
50.91427,-67.36674,Type C
54.48142,-78.15119,Type F
53.18915,-75.15016,Type E
52.0045,-70.98539,Type F
50.83094,-71.2443,Type C
53.92026,-79.0192,Type F
51.57105,-76.02256,Type E
51.04497,-78.20566,Type E
50.86931,-71.77776,Type C
51.13999,-71.11077,Type C
51.90798,-70.03669,Type C
50.70084,-70.70456,Type D
50.65168,-75.57624,Type B
52.06295,-77.96928,Type F
53.6247,-79.04239,Type D
45.80936,-73.77011,Type B
53.46163,-74.93505,Type E
53.20444,-73.67192,Type C
53.24761,-73.61106,Type E
54.22872,-76.49385,Type D
52.05756,-69.15789,Type D
54.21703,-76.3613,Type D
46.1247,-74.83622,Type C
51.99221,-76.00739,Type C
45.93465,-74.22672,Type C
46.66067,-77.77044,Type C
46.26619,-73.94796,Type B
46.96163,-75.13636,Type B
46.60941,-74.81893,Type B
49.89089,-70.56658,Type B
46.30666,-73.40235,Type A
46.35312,-73.85803,Type C
45.90348,-74.15245,Type C
45.7518,-75.69973,Type B
49.0045,-65.26067,Type B
50.28148,-65.66978,Type C
47.67296,-78.29327,Type B
47.17116,-76.02248,Type A
45.83963,-76.44966,Type B
45.61481,-75.69343,Type A
49.94005,-70.5982,Type C
46.29317,-71.82162,Type A
48.09952,-72.16667,Type B
50.26079,-60.6867,Type D
48.35312,-72.21617,Type A
48.32195,-69.49865,Type C
48.11661,-65.46228,Type A
45.46523,-71.20897,Type B
46.04497,-74.23704,Type C
45.85761,-72.3676,Type B
46.68106,-73.84064,Type A
45.65258,-74.60877,Type A
45.83783,-72.50201,Type A
46.07374,-71.43389,Type B
46.29856,-73.67841,Type A
46.19185,-73.33742,Type B
45.90258,-74.60076,Type A
45.76079,-73.04595,Type B
45.68465,-75.09715,Type B
45.06565,-72.88101,Type B
46.20624,-73.48701,Type B
46.30126,-70.85939,Type A
45.55666,-75.63327,Type C
46.08513,-70.7685,Type A
48.14629,-66.41532,Type C
46.14089,-73.53661,Type A
46.11751,-73.01717,Type B
45.67386,-75.62033,Type C
45.02338,-74.54007,Type D
46.14179,-74.57944,Type A
48.14808,-65.70417,Type B
46.77428,-70.98162,Type A
46.26979,-73.46617,Type B
45.59323,-72.6204,Type B
45.56565,-75.62556,Type B
45.41936,-72.33723,Type B
46.86031,-72.3851,Type C
45.94904,-74.23448,Type B
45.49131,-74.03202,Type B
46.63639,-72.30976,Type C
45.6265,-75.01903,Type B
48.84772,-68.91393,Type C
46.32015,-74.9987,Type B
48.16337,-79.04693,Type B
46.92746,-71.55831,Type C
45.76799,-75.57689,Type C
46.08423,-70.38296,Type C
45.98412,-73.93917,Type C
47.05666,-70.91007,Type B
47.21883,-70.22219,Type C
46.23142,-72.34906,Type C
48.19724,-72.21222,Type B
45.77338,-74.15506,Type B
46.35492,-72.76558,Type B
45.74761,-75.19201,Type A
48.31745,-72.09364,Type C
47.02878,-69.68139,Type B
48.45624,-64.43355,Type A
46.04856,-73.72538,Type A
46.1247,-73.59271,Type A
46.10222,-74.49092,Type B
45.90618,-73.28293,Type C
45.68915,-75.56531,Type B
46.54047,-73.83822,Type A
46.05576,-73.8113,Type B
48.93285,-72.05322,Type C
45.47512,-75.80255,Type C
45.8756,-72.13437,Type A
46.12021,-74.48184,Type A
46.20534,-75.82164,
46.27518,-73.24219,Type C
45.75809,-73.69586,Type A
46.0018,-73.11876,Type C
48.64269,-64.37583,Type B
46.18555,-74.65238,Type A
46.20804,-74.63808,Type A
46.05216,-71.36095,Type B
49.52428,-71.19458,Type C
47.3792,-72.77888,Type A
48.96883,-72.74041,Type A
46.32105,-72.71744,Type B
49.09772,-72.13096,Type A
48.1337,-76.77404,Type B
48.60761,-71.58197,Type A
49.08423,-72.98627,Type A
45.99761,-70.8377,Type A
49.23232,-68.24036,Type A
48.83783,-72.09425,Type B
46.63639,-73.7613,Type C
47.56655,-70.37135,Type B
51.97153,-75.85827,Type C
48.6283,-78.95646,Type D
48.53507,-68.0779,Type B
48.63459,-71.14217,Type B
46.85042,-71.90089,Type A
46.88909,-78.42368,Type B
50.31475,-64.3277,Type B
46.52248,-72.71863,Type B
48.57464,-65.29256,Type B
48.00899,-78.22849,Type C
46.07644,-73.81648,Type A
47.35761,-73.10693,Type B
51.08513,-69.06329,Type B
45.53957,-73.95763,Type A
46.30936,-72.64584,Type A
49.18016,-68.26867,Type B
46.82015,-73.89432,Type C
46.01619,-75.09415,Type B
46.15528,-75.67081,Type C
46.1283,-74.84659,Type A
45.66936,-75.62291,Type B
47.99221,-78.25942,Type C
45.76079,-73.90635,Type B
46.36031,-73.87888,Type A
50.96163,-75.32191,Type B
51.70354,-76.70356,Type E
51.6319,-76.25799,Type D
53.5045,-77.81821,Type D
49.68375,-72.45274,Type C
50.28687,-72.38711,Type C
53.11391,-78.48951,Type E
48.74311,-65.77742,Type A
45.96703,-74.94954,Type B
48.85222,-72.78686,Type A
50.69724,-66.19605,Type C
48.85941,-65.28959,Type C
51.41517,-63.38783,Type E
51.03507,-63.39808,Type B
48.97872,-65.57648,Type A
50.69005,-63.30352,Type B
50.96433,-61.72287,Type C
53.73861,-78.86193,Type B
46.08783,-77.05999,Type B
47.47872,-78.41134,Type A
48.53238,-64.97963,Type D
51.09233,-61.35796,Type D
49.09233,-70.28527,Type B
46.66757,-77.94234,Type A
48.09502,-65.45422,Type C
50.04317,-74.32773,Type C
46.38639,-77.47262,Type B
46.06745,-75.64074,Type A
49.1292,-68.55722,Type B
47.14269,-74.04763,Type B
46.39089,-77.91916,Type A
46.91157,-78.14297,Type B
46.36661,-78.01817,Type B
46.27968,-78.25396,Type C
45.95534,-75.81522,Type B
49.21973,-76.27413,Type C
47.93735,-77.01219,Type B
47.69455,-69.63594,Type A
46.36121,-78.20178,Type C
46.76079,-77.66861,Type C
47.07554,-72.44322,Type B
45.9994,-75.68656,Type A
46.06025,-74.36483,Type B
47.14988,-70.127,Type C
46.58603,-73.79146,Type B
48.56565,-71.37997,Type B
45.72512,-74.09324,Type B
45.75719,-74.60866,Type A
45.43825,-74.35258,Type C
45.48951,-74.03074,Type B
45.55036,-75.44478,Type C
45.50899,-74.01404,Type C
46.03058,-76.01468,Type B
45.36571,-74.36931,Type B
45.52068,-73.95251,Type C
46.61481,-75.98953,Type B
45.97153,-74.10456,Type B
45.50719,-71.67301,Type A
45.72422,-75.619,Type C
46.29946,-73.5599,Type B
45.67116,-76.42149,Type B
45.29676,-73.16283,Type B
46.19814,-75.88289,Type C
45.49671,-73.97306,Type A
45.84592,-72.29202,Type A
46.01439,-75.82038,Type C
46.21613,-74.4805,Type C
45.29676,-73.16155,Type B
45.59862,-75.63068,Type B
46.19904,-74.48961,Type A
45.89089,-76.97545,Type C
45.72602,-75.61771,Type B
45.95534,-76.7803,Type B
45.5018,-72.24487,Type B
46.10761,-75.62516,Type A
46.1283,-73.92993,Type C
46.70983,-75.21065,Type B
46.08274,-74.5574,Type B
45.90618,-72.46898,Type C
45.26889,-73.5795,Type B
48.40528,-77.22968,Type B
46.42566,-72.45042,Type B
46.20983,-74.33073,Type C
45.8783,-71.68412,Type C
45.64629,-75.89737,Type B
45.93106,-74.68794,Type C
46.59502,-71.55454,Type C
46.11661,-73.5992,Type A
45.29137,-73.0437,Type D
47.45084,-72.73404,Type C
45.67116,-71.47426,Type B
45.57284,-75.54094,Type B
45.45084,-72.67693,Type B
45.44365,-72.67694,Type B
45.70714,-72.30114,Type B
45.39359,-71.70133,Type B
46.52068,-72.76406,Type B
45.71253,-76.38704,Type C
45.39449,-71.80132,Type C
45.54137,-74.03069,Type B
46.04137,-73.47279,Type A
46.04317,-73.47538,Type B
45.08603,-72.92485,Type C
46.10672,-73.60311,Type B
45.52518,-72.60505,Type A
45.06115,-72.75822,Type C
45.04227,-72.84539,Type B
45.06025,-72.75312,Type C
45.08423,-73.71434,Type C
48.29047,-79.2108,Type C
46.45084,-73.19909,Type B
47.02158,-70.84279,Type B
46.68375,-70.98558,Type B
46.40708,-73.00247,Type A
46.26529,-75.87374,Type B
45.48322,-72.25124,Type C
46.44904,-72.76024,Type B
46.94455,-70.87978,Type C
45.3738,-71.68983,Type B
46.79946,-70.80837,Type A
46.29587,-73.5547,Type A
45.3738,-71.65899,Type B
45.59053,-71.53835,Type C
45.35402,-74.0411,Type C
45.37021,-74.05389,Type B
48.75,-79.07651,Type B
46.26979,-73.46227,Type A
45.77788,-73.9755,Type C
48.38819,-78.36656,Type C
48.39808,-78.34217,Type A
48.74761,-78.31697,Type C
45.49041,-74.11279,Type B
46.70084,-71.20148,Type B
48.56115,-78.0317,Type B
48.08513,-79.11012,Type B
48.23322,-79.17169,Type B
45.80846,-74.21388,Type B
45.68825,-75.77669,Type C
46.70084,-73.74344,Type B
45.53597,-72.23331,Type C
48.80576,-79.28964,Type C
46.20624,-73.48701,Type B
45.1274,-73.74363,Type B
46.72782,-73.80709,Type B
45.8711,-74.30492,Type C
46.85761,-72.81492,Type C
45.69365,-74.59199,Type B
46.74131,-73.83333,Type C
45.45624,-72.96923,Type B
46.58184,-72.39442,Type B
48.23951,-78.2338,Type C
45.56205,-72.36657,Type C
48.65708,-72.43057,Type B
48.32824,-79.02923,Type A
48.06835,-77.71366,Type A
48.83004,-79.17486,Type B
48.7485,-79.05333,Type C
48.45714,-70.92677,Type B
48.59772,-71.02622,Type B
48.46883,-79.03043,Type B
48.74041,-71.83197,Type C
46.29227,-73.50134,Type C
46.24311,-76.18498,Type C
45.89359,-73.28811,Type B
46.28507,-72.09509,Type A
46.91936,-71.15745,Type A
48.36571,-77.25347,Type B
45.94994,-73.83389,Type C
46.77158,-78.98424,Type B
45.72512,-75.04211,Type B
47.58274,-78.562,Type C
45.58873,-74.39225,Type C
48.33094,-72.15855,Type D
49.09682,-68.48489,Type B
46.99131,-70.41694,Type C
45.98591,-73.72282,Type B
46.73142,-71.0945,Type A
46.35761,-73.38279,Type B
47.41847,-79.10553,Type B
47.0036,-69.74736,Type B
46.68465,-79.0676,Type B
46.52878,-72.43726,Type B
45.80396,-74.347,Type C
46.4985,-75.91536,Type C
45.95264,-74.52383,Type C
46.06565,-72.06389,Type A
45.66847,-74.74099,Type C
45.8828,-73.85466,Type B
45.90888,-71.67116,Type B
45.7494,-72.442,Type C
46.01079,-71.91537,Type B
46.20534,-70.48311,Type A
46.04856,-76.67614,Type C
48.28058,-79.03739,Type B
48.11571,-77.96767,Type C
47.56565,-78.69002,Type A
48.66517,-71.25708,Type B
45.98232,-75.11619,Type C
46.25989,-76.21098,Type B
45.88639,-76.5239,Type B
53.82644,-73.56505,Type F
47.99221,-78.32796,Type F
49.02248,-76.92457,Type B
46.59682,-75.44896,Type B
48.19724,-68.93254,Type C
48.46073,-78.39768,Type B
45.48142,-76.28588,Type C
46.5063,-74.82288,Type B
46.8765,-76.29386,Type C
46.8738,-76.31623,Type B
47.11301,-74.77387,Type C
53.80576,-78.9467,Type E
47.35312,-79.45885,Type B
50.6211,-75.65533,Type D
52.21973,-77.01581,Type E
52.33783,-76.97351,Type G
52.50719,-75.92908,Type D
51.33873,-69.30598,Type C
54.131,-71.10527,Type G
50.40798,-74.57769,Type C
50.22332,-74.3998,Type B
51.00989,-70.65094,Type B
50.2518,-74.62166,Type B
51.17746,-71.1308,Type B
51.8765,-78.01778,Type G
50.18645,-75.13436,Type B
51.22063,-71.06754,Type C
51.19365,-71.08046,Type B
51.19185,-71.06611,Type G
51.00809,-70.99285,Type F
51.20804,-70.80749,Type C
50.43285,-71.61443,Type B
50.45893,-75.14124,Type B
51.3729,-72.2428,Type B
50.89988,-69.48289,Type B
50.51799,-75.04656,Type A
50.40168,-76.32346,Type A
50.72063,-75.06345,Type B
50.89449,-68.47291,Type C
50.79766,-74.8063,Type B
50.55846,-68.90676,Type G
50.65348,-74.68475,Type F
50.5018,-76.35304,Type G
50.51709,-76.78383,Type A
50.89808,-68.43869,Type B
50.50899,-69.10162,Type B
50.2563,-66.11181,Type B
50.92386,-70.98003,Type B
50.8783,-67.16382,Type A
50.61481,-75.21315,Type D
51.0018,-69.19998,Type D
51.27698,-72.05889,Type D
49.27878,-73.83809,Type B
49.41417,-73.71193,Type D
49.43735,-73.69745,Type F
49.3774,-74.57366,Type G
50.3729,-72.96475,Type F
49.40888,-74.10862,Type G
50.10222,-73.18831,Type G
50.86391,-71.74003,Type B
50.71703,-71.40956,Type A
49.67116,-75.66801,Type C
50.48412,-72.75984,Type G
50.07015,-73.01468,Type C
48.83513,-79.04234,Type B
50.13549,-72.81229,Type C
50.22692,-72.1006,Type A
50.76709,-71.87401,Type C
50.55936,-71.99575,Type B
49.64449,-73.66389,Type G
49.24401,-74.73347,Type C
49.94365,-73.85518,Type A
51.04587,-71.51038,Type C
49.46343,-73.12516,Type G
51.56205,-70.12182,Type D
51.06745,-70.05042,Type F
50.54047,-76.76258,Type B
51.27878,-72.05458,Type C
50.65168,-74.55213,Type D
50.03327,-72.7374,Type C
47.8774,-79.26495,Type D
47.07824,-77.77127,Type C
50.70174,-69.33191,Type C
45.53867,-76.55765,Type B
49.26979,-70.56679,Type B
51.32374,-69.01138,Type F
48.23771,-72.50097,Type B
51.04497,-76.81903,Type F
51.39359,-69.54154,Type B
50.03238,-72.75073,Type A
51.21523,-72.86642,Type E
49.24221,-74.79063,Type G
49.32105,-75.52539,Type E
50.29856,-65.11035,Type B
51.5036,-70.09298,Type F
51.27338,-69.3606,Type C
49.91667,-74.34823,Type B
46.77158,-72.41141,Type B
51.09233,-61.65235,Type B
51.08873,-61.93557,Type B
51.18555,-61.64658,Type G
51.6328,-71.89059,Type F
49.58184,-74.70284,Type A
50.35851,-72.06501,Type G
47.9985,-68.65323,Type B
49.90528,-74.37059,Type F
45.8765,-74.14083,Type B
46.01079,-71.49612,Type C
49.22153,-65.20732,Type B
48.61121,-69.16975,Type C
46.20264,-73.60949,Type A
46.33274,-73.28254,Type B
46.04856,-74.24482,Type C
51.39179,-63.75695,Type F
52.16607,-68.15934,Type F
49.86121,-74.30264,Type C
51.20354,-60.85208,Type B
51.02878,-62.38521,Type F
48.76349,-77.49454,Type B
46.81025,-75.84834,Type B
46.15258,-74.57944,Type A
46.04137,-73.4715,Type B
45.42566,-72.84363,Type B
53.31295,-71.85796,Type F
52.46433,-74.66371,Type F
51.14898,-61.61219,Type F
49.7527,-71.33733,Type C
50.27968,-74.64274,Type C
49.78687,-74.86652,Type A
46.53597,-77.33953,Type A
49.77248,-74.86375,Type B
49.72602,-71.35406,Type B
48.26439,-76.02254,Type B
48.81295,-74.61887,Type B
49.34592,-75.72515,Type C
47.94095,-79.43019,Type B
48.47153,-76.63682,Type B
47.86841,-75.55652,Type B
48.06115,-78.59939,Type B
54.21883,-78.1359,Type E
48.23052,-71.66532,Type B
49.55126,-75.50848,Type C
45.24401,-71.91411,Type A
47.77068,-77.90998,Type C
51.61931,-71.8848,Type E
48.03148,-77.90053,Type A
47.76529,-78.17374,Type A
49.68465,-67.768,Type B
51.16757,-78.03744,Type C
51.09592,-69.9599,Type F
48.95893,-70.04635,Type D
49.24671,-73.00481,Type B
47.76439,-76.34308,Type C
47.33513,-76.5897,Type B
49.48144,-72.05253,Type D
50.45534,-70.14548,Type D
49.49041,-72.69047,Type E
50.59413,-69.13975,Type B
50.42566,-76.22883,Type C
50.47332,-68.59743,Type C
49.04676,-70.52433,Type A
46.65258,-79.04665,Type B
49.71703,-68.63607,Type A
46.57284,-77.35256,Type C
49.5018,-71.02933,Type C
49.43825,-74.85167,Type B
49.19365,-75.01177,Type C
48.78957,-71.54238,Type B
50.67296,-69.6099,Type C
53.75,-78.83454,Type B
49.49041,-71.0681,Type C
50.84772,-64.23433,Type B
50.61571,-68.90533,Type C
48.70354,-73.1326,Type A
49.27608,-72.61291,Type A
50.631,-68.66919,Type A
49.11481,-72.98351,Type A
50.5018,-64.3389,Type C
46.11931,-72.52365,Type B
46.88459,-78.48947,Type C
47.53687,-77.93606,Type B
50.20714,-66.11749,Type A
46.11661,-73.61218,Type A
48.86211,-72.85652,Type A
45.99671,-75.78673,Type B
50.95139,-65.75878,Type D
47.65348,-71.05263,Type C
48.51349,-79.19977,Type B
47.72153,-78.31729,Type C
50.5045,-64.38414,Type B
49.17656,-72.62952,Type B
48.96523,-72.06827,Type A
49.63729,-68.70556,Type E
51.17206,-69.19693,Type E
48.93016,-73.93429,Type B
49.31385,-74.88908,Type C
48.45804,-79.01824,Type B
51.84592,-63.24418,Type E
48.20534,-78.27666,
47.48052,-77.32535,Type B
52.71073,-77.35729,Type A
50.34772,-69.22181,Type B
49.07914,-74.39195,Type B
50.06925,-69.90406,Type B
47.33873,-74.845,Type B
50.70539,-69.19446,Type E
50.01529,-69.90407,Type B
50.33783,-69.89976,Type B
50.20893,-68.21487,Type C
49.66067,-69.30138,Type C
50.3765,-70.28539,Type C
50.50899,-68.32202,Type E
50.47332,-68.32062,Type E
50.82284,-69.12396,Type B
50.22872,-67.95361,Type B
51.15078,-67.40806,Type C
50.13639,-67.50476,Type E
48.80396,-77.06012,Type F
47.10222,-76.02124,Type C
49.13459,-70.35894,Type B
47.35851,-76.5674,Type B
50.38639,-66.51845,Type B
48.60222,-69.33333,Type B
45.94365,-77.26737,Type B
51.24761,-66.47127,Type B
49.19544,-70.47385,Type A
49.29766,-73.90701,Type D
50.51709,-72.52393,Type C
49.40708,-73.72236,Type D
50.16157,-68.77718,Type B
48.94814,-75.10641,Type B
49.77968,-70.1026,Type B
50.23771,-69.77006,Type C
47.622,-76.84328,Type B
52.13729,-75.21337,Type C
49.71343,-67.93185,Type B
48.16067,-77.11139,Type D
50.41607,-77.49859,Type A
46.39898,-78.35146,Type B
50.50899,-77.54657,Type E
50.51349,-77.53101,Type D
47.67836,-78.50853,Type C
47.83693,-77.82529,Type A
47.69994,-78.11054,Type C
47.72422,-78.16399,Type C
47.36661,-77.85824,Type D
47.92566,-78.27562,Type B
47.92746,-78.22718,Type A
49.41157,-73.72374,Type C
50.64898,-74.07199,Type D
49.60042,-73.85006,Type A
49.57464,-76.80005,Type D
50.47782,-76.54942,Type F
50.27248,-75.49578,Type F
50.6256,-75.99291,Type D
50.52608,-68.37281,Type B
50.18735,-76.95365,Type C
50.46523,-76.90395,Type C
50.45714,-74.60734,Type B
48.35402,-73.23241,Type C
49.57554,-69.77924,Type C
50.19814,-76.86047,Type F
49.58873,-76.79588,Type C
49.69904,-76.67075,Type C
48.71613,-72.95093,Type C
50.08603,-74.67431,Type B
50.08423,-74.65686,Type A
51.61121,-76.48697,Type F
49.27068,-76.22381,Type B
49.1337,-74.01736,Type B
51.99671,-76.36554,Type F
50.2518,-74.80802,Type C
50.27158,-74.83646,Type B
48.85761,-73.05873,Type A
46.77068,-75.70404,Type A
49.90978,-75.48883,Type D
50.79407,-72.55915,Type B
48.55576,-73.06431,Type E
52.30216,-75.48971,Type F
48.60042,-73.09595,Type B
48.89898,-75.27724,Type B
49.89179,-73.74442,Type D
47.77158,-76.93979,Type D
48.59862,-75.99456,Type B
49.25899,-76.51719,Type E
50.03867,-75.26192,Type D
50.17116,-76.51594,Type A
49.41757,-75.62105,Type F
48.90348,-76.17065,Type C
49.07554,-79.46568,Type A
50.55576,-72.48726,Type B
49.66157,-76.31249,Type C
46.88549,-77.74605,Type A
48.54407,-75.99321,Type A
47.6337,-77.60261,Type A
48.97063,-75.18287,Type A
49.34682,-75.81677,Type D
46.61931,-76.80846,Type B
53.29856,-73.43229,Type C
53.31745,-73.35193,Type C
52.56565,-75.27415,Type D
51.32105,-77.06319,Type F
49.57374,-73.98058,Type A
49.44904,-74.71127,Type D
47.27338,-73.54357,Type B
51.16517,-75.15519,Type F
49.45084,-76.89315,Type C
48.60761,-75.98912,Type D
50.50809,-76.39546,Type E
48.90168,-73.47401,Type D
50.65438,-77.17198,Type E
49.09592,-75.99863,Type B
50.2536,-74.81224,Type A
49.40618,-75.33057,Type C
49.31925,-75.53229,Type B
49.36121,-75.3352,Type E
49.88549,-73.46511,Type C
47.38819,-78.97476,Type C
48.83693,-69.05054,Type B
46.82374,-73.15089,Type C
49.65618,-74.97083,Type B
49.71433,-70.4847,Type D
50.09502,-75.25623,Type B
49.10582,-75.61721,Type C
49.90798,-76.60383,Type C
49.45534,-76.72233,Type D
50.17926,-75.24719,Type C
51.44095,-72.16667,Type B
48.82914,-73.04235,Type F
48.08693,-78.57122,Type B
47.20264,-78.72882,Type B
47.73591,-78.49064,Type C
47.52158,-77.63204,Type A
49.10402,-77.96016,Type E
48.88549,-75.71307,Type B
49.68285,-75.87497,Type C
50.67296,-71.84571,Type B
47.21883,-78.23146,Type A
48.19814,-76.59111,Type C
50.5018,-69.12001,Type A
49.67836,-73.53469,Type B
50.02518,-73.44961,Type A
48.96793,-74.3879,Type F
49.26979,-68.9876,Type A
51.04317,-69.17133,Type C
49.30846,-72.96965,Type C
46.61751,-72.93846,Type B
48.27068,-79.03334,Type A
50.17656,-75.00329,Type C
48.6739,-73.03643,Type D
48.76619,-73.04786,Type F
52.17836,-75.89173,Type B
49.28058,-74.91729,Type C
46.40708,-74.28638,Type B
48.68915,-75.77203,Type E
49.77158,-68.08055,Type B
49.67566,-73.5333,Type B
49.41093,-73.72118,Type D
47.16247,-78.37302,Type A
47.29497,-78.46552,Type B
47.16157,-78.32143,Type B
47.89719,-75.87508,Type C
48.95714,-72.6064,Type B
48.95714,-72.60503,Type B
48.95624,-72.60504,Type B
54.11661,-74.00662,Type E
49.97153,-76.29698,Type A
54.2527,-71.48307,Type F
54.53148,-70.51049,Type F
53.88294,-72.00961,Type E
53.61661,-72.55604,Type F
51.85941,-76.05275,Type A
53.36661,-73.13351,Type G
47.1265,-78.61115,Type B
48.26169,-78.92975,Type C
47.372,-78.97079,Type A
46.51259,-76.6144,Type A
48.85042,-75.29507,Type B
49.53867,-75.17239,Type C
54.22872,-78.96769,Type E
47.67656,-78.37125,Type B
50.02428,-67.29834,Type C
48.34862,-73.26026,Type C
48.91607,-79.24726,Type B
47.36301,-79.11754,Type B
47.10672,-79.03312,Type C
48.61751,-66.1779,Type B
47.48771,-71.08067,Type C
49.8819,-75.0899,Type B
49.20174,-79.49862,Type C
48.06925,-73.64648,Type C
53.65528,-78.36811,Type B
49.31295,-75.78229,Type A
50.24401,-78.8351,Type C
51.13459,-76.06184,Type B
50.84233,-76.09546,Type B
49.24041,-72.92975,Type B
47.15618,-78.87038,Type B
48.96163,-74.33448,Type A
45.6283,-76.21142,Type A
48.07284,-79.47308,Type B
49.59233,-76.72364,Type B
47.72242,-78.96257,Type D
48.07824,-77.5886,Type C
46.97962,-78.67618,Type C
